table_id,department,province,district,installation_time,eligible_voters,total_voted,rp,jpp
050474,LIMA,LIMA,SANTA ROSA,06:50 a. m.,231,170,21,10
050478,LIMA,LIMA,SANTA ROSA,06:58 a. m.,300,233,9,16
050479,LIMA,LIMA,SANTA ROSA,07:07 a. m.,289,227,15,10
050480,LIMA,LIMA,SANTA ROSA,07:28 a. m.,300,234,19,20
050481,LIMA,LIMA,SANTA ROSA,07:30 a. m.,300,237,27,23
050483,LIMA,LIMA,SANTA ROSA,07:04 a. m.,300,226,22,21
050482,LIMA,LIMA,SANTA ROSA,07:24 a. m.,300,228,21,17
050484,LIMA,LIMA,SANTA ROSA,07:25 a. m.,299,235,29,19
050487,LIMA,LIMA,SANTA ROSA,07:15 a. m.,300,230,20,22
050486,LIMA,LIMA,SANTA ROSA,07:15 a. m.,300,227,18,22
050485,LIMA,LIMA,SANTA ROSA,07:25 a. m.,300,238,21,22
050488,LIMA,LIMA,SANTA ROSA,07:21 a. m.,300,242,29,14
050490,LIMA,LIMA,SANTA ROSA,08:06 a. m.,300,245,24,15
050493,LIMA,LIMA,SANTA ROSA,06:50 a. m.,300,243,21,16
050489,LIMA,LIMA,SANTA ROSA,07:38 a. m.,300,236,25,20
050491,LIMA,LIMA,SANTA ROSA,06:54 a. m.,300,239,22,24
050494,LIMA,LIMA,SANTA ROSA,07:07 a. m.,300,235,27,19
050492,LIMA,LIMA,SANTA ROSA,07:15 a. m.,300,237,28,14
050498,LIMA,LIMA,SANTIAGO DE SURCO,07:21 a. m.,285,272,33,6
050500,LIMA,LIMA,SANTIAGO DE SURCO,07:18 a. m.,284,272,42,6
050496,LIMA,LIMA,SANTA ROSA,07:24 a. m.,300,247,15,27
050499,LIMA,LIMA,SANTIAGO DE SURCO,07:35 a. m.,284,277,43,6
050501,LIMA,LIMA,SANTIAGO DE SURCO,07:09 a. m.,284,273,51,7
050503,LIMA,LIMA,SANTIAGO DE SURCO,11:35 a. m.,300,271,147,0
050505,LIMA,LIMA,SANTIAGO DE SURCO,11:13 a. m.,300,258,150,0
050507,LIMA,LIMA,SANTIAGO DE SURCO,11:22 a. m.,300,267,153,0
050504,LIMA,LIMA,SANTIAGO DE SURCO,11:13 a. m.,300,274,161,1
050502,LIMA,LIMA,SANTIAGO DE SURCO,11:35 a. m.,230,199,123,0
050506,LIMA,LIMA,SANTIAGO DE SURCO,09:06 a. m.,300,259,159,0
050509,LIMA,LIMA,SANTIAGO DE SURCO,11:30 a. m.,300,268,151,0
050511,LIMA,LIMA,SANTIAGO DE SURCO,11:00 a. m.,300,261,161,0
050510,LIMA,LIMA,SANTIAGO DE SURCO,11:51 a. m.,300,263,161,0
050508,LIMA,LIMA,SANTIAGO DE SURCO,11:47 a. m.,300,254,150,0
050516,LIMA,LIMA,SANTIAGO DE SURCO,11:15 a. m.,300,264,143,0
050513,LIMA,LIMA,SANTIAGO DE SURCO,11:55 a. m.,300,276,189,0
050514,LIMA,LIMA,SANTIAGO DE SURCO,12:53 a. m.,300,269,151,1
050512,LIMA,LIMA,SANTIAGO DE SURCO,12:00 a. m.,300,261,157,0
050515,LIMA,LIMA,SANTIAGO DE SURCO,11:20 a. m.,300,275,155,0
050518,LIMA,LIMA,SANTIAGO DE SURCO,11:26 a. m.,300,263,169,0
050517,LIMA,LIMA,SANTIAGO DE SURCO,11:20 a. m.,300,263,150,0
050522,LIMA,LIMA,SANTIAGO DE SURCO,11:59 a. m.,300,263,59,3
050521,LIMA,LIMA,SANTIAGO DE SURCO,07:23 a. m.,300,263,78,2
050520,LIMA,LIMA,SANTIAGO DE SURCO,12:40 a. m.,300,261,72,3
050525,LIMA,LIMA,SANTIAGO DE SURCO,09:30 a. m.,300,223,85,0
050530,LIMA,LIMA,SANTIAGO DE SURCO,10:42 a. m.,300,203,71,3
050526,LIMA,LIMA,SANTIAGO DE SURCO,11:09 a. m.,300,205,81,1
050528,LIMA,LIMA,SANTIAGO DE SURCO,10:20 a. m.,300,216,101,0
050529,LIMA,LIMA,SANTIAGO DE SURCO,10:33 a. m.,300,219,83,1
050532,LIMA,LIMA,SANTIAGO DE SURCO,10:50 a. m.,300,205,81,1
050531,LIMA,LIMA,SANTIAGO DE SURCO,09:45 a. m.,300,223,90,1
050536,LIMA,LIMA,SANTIAGO DE SURCO,11:27 a. m.,300,217,108,2
050535,LIMA,LIMA,SANTIAGO DE SURCO,10:41 a. m.,300,218,90,3
050538,LIMA,LIMA,SANTIAGO DE SURCO,11:19 a. m.,300,238,74,0
050537,LIMA,LIMA,SANTIAGO DE SURCO,11:27 a. m.,300,217,76,3
050544,LIMA,LIMA,SANTIAGO DE SURCO,10:44 a. m.,300,215,94,2
050539,LIMA,LIMA,SANTIAGO DE SURCO,10:51 a. m.,300,224,102,2
050542,LIMA,LIMA,SANTIAGO DE SURCO,09:55 a. m.,300,215,91,1
050541,LIMA,LIMA,SANTIAGO DE SURCO,09:38 a. m.,300,213,79,1
050540,LIMA,LIMA,SANTIAGO DE SURCO,10:13 a. m.,300,226,75,2
050543,LIMA,LIMA,SANTIAGO DE SURCO,10:05 a. m.,300,209,87,1
050545,LIMA,LIMA,SANTIAGO DE SURCO,11:10 a. m.,300,223,85,1
050546,LIMA,LIMA,SANTIAGO DE SURCO,11:20 a. m.,300,217,79,2
050548,LIMA,LIMA,SANTIAGO DE SURCO,10:55 a. m.,300,228,92,3
050549,LIMA,LIMA,SANTIAGO DE SURCO,10:41 a. m.,300,233,67,1
050547,LIMA,LIMA,SANTIAGO DE SURCO,11:23 a. m.,300,215,102,1
050552,LIMA,LIMA,SANTIAGO DE SURCO,10:06 a. m.,300,220,66,4
050550,LIMA,LIMA,SANTIAGO DE SURCO,11:13 a. m.,300,220,111,0
050551,LIMA,LIMA,SANTIAGO DE SURCO,11:03 a. m.,300,215,101,1
050557,LIMA,LIMA,SANTIAGO DE SURCO,10:43 a. m.,300,217,75,1
050559,LIMA,LIMA,SANTIAGO DE SURCO,10:38 a. m.,300,201,83,1
050562,LIMA,LIMA,SANTIAGO DE SURCO,10:41 a. m.,300,227,94,0
050560,LIMA,LIMA,SANTIAGO DE SURCO,10:55 a. m.,300,213,84,1
050558,LIMA,LIMA,SANTIAGO DE SURCO,11:00 a. m.,300,235,82,4
050565,LIMA,LIMA,SANTIAGO DE SURCO,08:23 a. m.,300,272,205,0
050561,LIMA,LIMA,SANTIAGO DE SURCO,10:25 a. m.,300,229,96,1
050566,LIMA,LIMA,SANTIAGO DE SURCO,08:38 a. m.,300,284,187,1
050564,LIMA,LIMA,SANTIAGO DE SURCO,08:54 a. m.,245,229,165,0
050563,LIMA,LIMA,SANTIAGO DE SURCO,09:31 a. m.,244,227,168,0
050571,LIMA,LIMA,SANTIAGO DE SURCO,10:12 a. m.,300,276,196,0
050573,LIMA,LIMA,SANTIAGO DE SURCO,09:05 a. m.,300,273,184,0
050574,LIMA,LIMA,SANTIAGO DE SURCO,08:58 a. m.,300,273,167,0
050572,LIMA,LIMA,SANTIAGO DE SURCO,09:19 a. m.,300,290,203,0
050575,LIMA,LIMA,SANTIAGO DE SURCO,10:16 a. m.,300,271,186,1
050577,LIMA,LIMA,SANTIAGO DE SURCO,09:22 a. m.,300,277,197,0
050576,LIMA,LIMA,SANTIAGO DE SURCO,09:09 a. m.,300,277,197,0
050581,LIMA,LIMA,SANTIAGO DE SURCO,09:12 a. m.,300,273,183,1
050579,LIMA,LIMA,SANTIAGO DE SURCO,09:04 a. m.,300,281,207,0
050580,LIMA,LIMA,SANTIAGO DE SURCO,09:54 a. m.,300,281,205,1
050584,LIMA,LIMA,SANTIAGO DE SURCO,09:12 a. m.,300,283,203,0
050578,LIMA,LIMA,SANTIAGO DE SURCO,09:46 a. m.,300,272,181,0
050583,LIMA,LIMA,SANTIAGO DE SURCO,09:47 a. m.,300,280,186,1
050586,LIMA,LIMA,SANTIAGO DE SURCO,09:30 a. m.,300,281,193,0
050589,LIMA,LIMA,SANTIAGO DE SURCO,07:42 a. m.,259,241,143,0
050585,LIMA,LIMA,SANTIAGO DE SURCO,09:24 a. m.,300,287,204,1
050588,LIMA,LIMA,SANTIAGO DE SURCO,09:05 a. m.,300,276,185,0
050592,LIMA,LIMA,SANTIAGO DE SURCO,08:03 a. m.,300,284,155,1
050593,LIMA,LIMA,SANTIAGO DE SURCO,08:25 a. m.,300,285,171,0
050587,LIMA,LIMA,SANTIAGO DE SURCO,08:58 a. m.,300,279,182,0
050590,LIMA,LIMA,SANTIAGO DE SURCO,08:16 a. m.,300,286,162,0
050594,LIMA,LIMA,SANTIAGO DE SURCO,08:49 a. m.,300,284,162,1
050591,LIMA,LIMA,SANTIAGO DE SURCO,08:16 a. m.,300,274,150,0
050599,LIMA,LIMA,SANTIAGO DE SURCO,08:58 a. m.,300,248,103,2
050597,LIMA,LIMA,SANTIAGO DE SURCO,10:25 a. m.,230,183,72,4
050595,LIMA,LIMA,SANTIAGO DE SURCO,08:37 a. m.,300,282,151,0
050598,LIMA,LIMA,SANTIAGO DE SURCO,08:16 a. m.,300,245,86,2
050596,LIMA,LIMA,SANTIAGO DE SURCO,08:04 a. m.,300,288,163,0
050600,LIMA,LIMA,SANTIAGO DE SURCO,08:46 a. m.,300,244,81,5
050601,LIMA,LIMA,SANTIAGO DE SURCO,08:37 a. m.,300,242,84,2
050606,LIMA,LIMA,SANTIAGO DE SURCO,07:40 a. m.,300,244,95,1
050602,LIMA,LIMA,SANTIAGO DE SURCO,08:39 a. m.,300,240,75,1
050604,LIMA,LIMA,SANTIAGO DE SURCO,08:46 a. m.,300,246,85,1
050607,LIMA,LIMA,SANTIAGO DE SURCO,07:45 a. m.,300,242,103,4
050605,LIMA,LIMA,SANTIAGO DE SURCO,07:31 a. m.,300,241,85,2
050603,LIMA,LIMA,SANTIAGO DE SURCO,08:32 a. m.,300,236,96,2
050609,LIMA,LIMA,SANTIAGO DE SURCO,08:09 a. m.,300,245,103,5
050608,LIMA,LIMA,SANTIAGO DE SURCO,08:10 a. m.,300,238,103,2
050611,LIMA,LIMA,SANTIAGO DE SURCO,08:15 a. m.,300,237,94,0
050610,LIMA,LIMA,SANTIAGO DE SURCO,10:10 a. m.,300,241,87,3
050612,LIMA,LIMA,SANTIAGO DE SURCO,08:20 a. m.,300,247,93,2
050614,LIMA,LIMA,SANTIAGO DE SURCO,09:46 a. m.,230,168,56,4
050629,LIMA,LIMA,SANTIAGO DE SURCO,09:50 a. m.,300,238,81,1
050637,LIMA,LIMA,SANTIAGO DE SURCO,10:26 a. m.,300,215,85,4
050638,LIMA,LIMA,SANTIAGO DE SURCO,09:38 a. m.,300,219,81,3
050636,LIMA,LIMA,SANTIAGO DE SURCO,10:35 a. m.,300,219,72,5
050635,LIMA,LIMA,SANTIAGO DE SURCO,10:05 a. m.,300,222,57,3
050640,LIMA,LIMA,SANTIAGO DE SURCO,09:06 a. m.,300,213,82,0
050634,LIMA,LIMA,SANTIAGO DE SURCO,10:13 a. m.,300,219,77,1
050639,LIMA,LIMA,SANTIAGO DE SURCO,09:52 a. m.,300,217,73,1
050643,LIMA,LIMA,SANTIAGO DE SURCO,10:40 a. m.,300,224,90,1
050644,LIMA,LIMA,SANTIAGO DE SURCO,09:15 a. m.,300,234,67,2
050647,LIMA,LIMA,SANTIAGO DE SURCO,09:48 a. m.,300,223,69,3
050648,LIMA,LIMA,SANTIAGO DE SURCO,09:59 a. m.,300,212,70,1
050646,LIMA,LIMA,SANTIAGO DE SURCO,10:20 a. m.,300,207,67,4
050656,LIMA,LIMA,SANTIAGO DE SURCO,10:07 a. m.,300,215,75,0
050651,LIMA,LIMA,SANTIAGO DE SURCO,09:25 a. m.,300,225,82,2
050660,LIMA,LIMA,SANTIAGO DE SURCO,10:56 a. m.,300,254,60,1
050652,LIMA,LIMA,SANTIAGO DE SURCO,10:30 a. m.,300,231,57,3
050655,LIMA,LIMA,SANTIAGO DE SURCO,09:35 a. m.,300,217,88,4
050659,LIMA,LIMA,SANTIAGO DE SURCO,11:01 a. m.,300,251,54,2
050662,LIMA,LIMA,SANTIAGO DE SURCO,10:49 a. m.,300,245,72,1
050658,LIMA,LIMA,SANTIAGO DE SURCO,10:45 a. m.,300,257,62,1
050661,LIMA,LIMA,SANTIAGO DE SURCO,10:54 a. m.,300,258,77,0
050663,LIMA,LIMA,SANTIAGO DE SURCO,10:50 a. m.,300,261,68,0
050664,LIMA,LIMA,SANTIAGO DE SURCO,08:15 a. m.,230,182,64,0
050666,LIMA,LIMA,SANTIAGO DE SURCO,08:30 a. m.,300,254,80,3
050668,LIMA,LIMA,SANTIAGO DE SURCO,08:14 a. m.,300,244,65,2
050675,LIMA,LIMA,SANTIAGO DE SURCO,08:32 a. m.,300,251,69,2
050674,LIMA,LIMA,SANTIAGO DE SURCO,08:00 a. m.,300,251,71,1
050671,LIMA,LIMA,SANTIAGO DE SURCO,07:50 a. m.,300,245,68,2
050684,LIMA,LIMA,SANTIAGO DE SURCO,08:44 a. m.,230,192,59,0
050673,LIMA,LIMA,SANTIAGO DE SURCO,07:55 a. m.,300,254,86,2
050683,LIMA,LIMA,SANTIAGO DE SURCO,07:20 a. m.,230,198,63,3
050681,LIMA,LIMA,SANTIAGO DE SURCO,07:31 a. m.,300,247,80,2
050686,LIMA,LIMA,SANTIAGO DE SURCO,07:30 a. m.,300,261,93,2
050688,LIMA,LIMA,SANTIAGO DE SURCO,08:00 a. m.,300,243,97,1
050685,LIMA,LIMA,SANTIAGO DE SURCO,07:37 a. m.,300,256,80,1
050687,LIMA,LIMA,SANTIAGO DE SURCO,07:42 a. m.,300,250,81,1
050690,LIMA,LIMA,SANTIAGO DE SURCO,07:43 a. m.,300,251,77,3
050691,LIMA,LIMA,SANTIAGO DE SURCO,09:17 a. m.,300,254,96,1
050692,LIMA,LIMA,SANTIAGO DE SURCO,09:30 a. m.,300,244,85,0
050689,LIMA,LIMA,SANTIAGO DE SURCO,07:57 a. m.,300,251,85,1
050693,LIMA,LIMA,SANTIAGO DE SURCO,07:43 a. m.,300,257,69,2
050694,LIMA,LIMA,SANTIAGO DE SURCO,07:57 a. m.,300,264,78,3
050695,LIMA,LIMA,SANTIAGO DE SURCO,09:08 a. m.,300,220,93,1
050697,LIMA,LIMA,SANTIAGO DE SURCO,08:20 a. m.,300,265,72,2
050696,LIMA,LIMA,SANTIAGO DE SURCO,07:58 a. m.,300,251,83,1
050698,LIMA,LIMA,SANTIAGO DE SURCO,09:08 a. m.,300,251,116,0
050701,LIMA,LIMA,SANTIAGO DE SURCO,07:58 a. m.,300,262,90,3
050700,LIMA,LIMA,SANTIAGO DE SURCO,08:06 a. m.,300,249,98,1
050702,LIMA,LIMA,SANTIAGO DE SURCO,08:19 a. m.,300,252,91,1
050699,LIMA,LIMA,SANTIAGO DE SURCO,07:49 a. m.,300,242,76,4
050703,LIMA,LIMA,SANTIAGO DE SURCO,09:02 a. m.,300,249,80,1
050704,LIMA,LIMA,SANTIAGO DE SURCO,08:25 a. m.,300,252,93,1
050708,LIMA,LIMA,SANTIAGO DE SURCO,07:59 a. m.,300,253,100,1
050706,LIMA,LIMA,SANTIAGO DE SURCO,07:00 a. m.,300,243,78,2
050712,LIMA,LIMA,SANTIAGO DE SURCO,09:15 a. m.,300,251,90,7
050707,LIMA,LIMA,SANTIAGO DE SURCO,06:55 a. m.,300,257,90,2
050705,LIMA,LIMA,SANTIAGO DE SURCO,09:11 a. m.,300,259,73,3
050709,LIMA,LIMA,SANTIAGO DE SURCO,09:09 a. m.,300,258,93,0
050710,LIMA,LIMA,SANTIAGO DE SURCO,09:05 a. m.,300,253,100,3
050713,LIMA,LIMA,SANTIAGO DE SURCO,07:49 a. m.,300,263,88,2
050714,LIMA,LIMA,SANTIAGO DE SURCO,08:05 a. m.,300,269,79,6
050715,LIMA,LIMA,SANTIAGO DE SURCO,09:15 a. m.,300,256,76,0
050716,LIMA,LIMA,SANTIAGO DE SURCO,08:17 a. m.,300,260,86,3
050718,LIMA,LIMA,SANTIAGO DE SURCO,08:54 a. m.,300,249,92,3
050720,LIMA,LIMA,SANTIAGO DE SURCO,08:30 a. m.,300,250,76,0
050719,LIMA,LIMA,SANTIAGO DE SURCO,08:31 a. m.,300,252,97,0
050717,LIMA,LIMA,SANTIAGO DE SURCO,08:35 a. m.,300,255,88,2
050723,LIMA,LIMA,SANTIAGO DE SURCO,08:04 a. m.,300,252,85,1
050721,LIMA,LIMA,SANTIAGO DE SURCO,08:20 a. m.,300,259,93,1
050722,LIMA,LIMA,SANTIAGO DE SURCO,08:35 a. m.,300,252,82,0
050725,LIMA,LIMA,SANTIAGO DE SURCO,07:30 a. m.,300,255,86,1
050724,LIMA,LIMA,SANTIAGO DE SURCO,07:24 a. m.,300,251,101,1
050726,LIMA,LIMA,SANTIAGO DE SURCO,10:47 a. m.,230,154,75,0
050730,LIMA,LIMA,SANTIAGO DE SURCO,10:30 a. m.,300,229,94,2
050728,LIMA,LIMA,SANTIAGO DE SURCO,10:00 a. m.,300,238,82,1
050727,LIMA,LIMA,SANTIAGO DE SURCO,10:15 a. m.,300,234,90,2
050731,LIMA,LIMA,SANTIAGO DE SURCO,10:20 a. m.,300,243,84,1
050732,LIMA,LIMA,SANTIAGO DE SURCO,10:00 a. m.,300,231,87,1
050729,LIMA,LIMA,SANTIAGO DE SURCO,10:32 a. m.,300,229,79,1
050733,LIMA,LIMA,SANTIAGO DE SURCO,09:49 a. m.,300,228,100,1
050734,LIMA,LIMA,SANTIAGO DE SURCO,10:00 a. m.,300,216,84,3
050738,LIMA,LIMA,SANTIAGO DE SURCO,08:52 a. m.,230,189,60,3
050740,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,259,86,2
050741,LIMA,LIMA,SANTIAGO DE SURCO,08:06 a. m.,300,265,85,0
050735,LIMA,LIMA,SANTIAGO DE SURCO,09:35 a. m.,300,238,97,2
050739,LIMA,LIMA,SANTIAGO DE SURCO,07:50 a. m.,300,258,94,2
050736,LIMA,LIMA,SANTIAGO DE SURCO,10:09 a. m.,300,230,80,2
050737,LIMA,LIMA,SANTIAGO DE SURCO,10:45 a. m.,300,241,96,3
050742,LIMA,LIMA,SANTIAGO DE SURCO,08:07 a. m.,300,254,95,0
050744,LIMA,LIMA,SANTIAGO DE SURCO,10:00 a. m.,300,242,82,0
050743,LIMA,LIMA,SANTIAGO DE SURCO,07:45 a. m.,300,240,71,2
050745,LIMA,LIMA,SANTIAGO DE SURCO,09:45 a. m.,300,255,88,0
050746,LIMA,LIMA,SANTIAGO DE SURCO,08:46 a. m.,300,261,97,2
050748,LIMA,LIMA,SANTIAGO DE SURCO,08:56 a. m.,300,262,82,0
050747,LIMA,LIMA,SANTIAGO DE SURCO,09:18 a. m.,300,253,91,2
050750,LIMA,LIMA,SANTIAGO DE SURCO,09:08 a. m.,300,250,99,0
050751,LIMA,LIMA,SANTIAGO DE SURCO,09:17 a. m.,300,253,97,6
050749,LIMA,LIMA,SANTIAGO DE SURCO,09:04 a. m.,300,245,89,1
050753,LIMA,LIMA,SANTIAGO DE SURCO,09:00 a. m.,300,253,86,1
050754,LIMA,LIMA,SANTIAGO DE SURCO,09:18 a. m.,300,256,99,1
050755,LIMA,LIMA,SANTIAGO DE SURCO,09:18 a. m.,300,258,87,4
050756,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,247,90,2
050752,LIMA,LIMA,SANTIAGO DE SURCO,08:53 a. m.,300,254,80,1
050758,LIMA,LIMA,SANTIAGO DE SURCO,10:20 a. m.,300,252,78,0
050759,LIMA,LIMA,SANTIAGO DE SURCO,09:27 a. m.,300,245,100,3
050760,LIMA,LIMA,SANTIAGO DE SURCO,09:40 a. m.,300,256,90,2
050757,LIMA,LIMA,SANTIAGO DE SURCO,09:25 a. m.,300,248,94,2
050765,LIMA,LIMA,SANTIAGO DE SURCO,09:18 a. m.,300,253,98,2
050764,LIMA,LIMA,SANTIAGO DE SURCO,09:25 a. m.,300,251,91,2
050761,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,244,86,2
050762,LIMA,LIMA,SANTIAGO DE SURCO,09:29 a. m.,300,256,91,2
050767,LIMA,LIMA,SANTIAGO DE SURCO,09:04 a. m.,300,258,87,2
050766,LIMA,LIMA,SANTIAGO DE SURCO,08:51 a. m.,300,249,107,1
050763,LIMA,LIMA,SANTIAGO DE SURCO,10:10 a. m.,300,252,89,1
050769,LIMA,LIMA,SANTIAGO DE SURCO,09:14 a. m.,300,256,85,2
050773,LIMA,LIMA,SANTIAGO DE SURCO,09:06 a. m.,300,224,74,2
050771,LIMA,LIMA,SANTIAGO DE SURCO,11:35 a. m.,300,234,65,3
050772,LIMA,LIMA,SANTIAGO DE SURCO,11:35 a. m.,300,245,75,1
050768,LIMA,LIMA,SANTIAGO DE SURCO,09:11 a. m.,300,248,79,4
050770,LIMA,LIMA,SANTIAGO DE SURCO,09:43 a. m.,230,185,58,0
050774,LIMA,LIMA,SANTIAGO DE SURCO,09:23 a. m.,300,233,77,3
050775,LIMA,LIMA,SANTIAGO DE SURCO,09:34 a. m.,300,238,71,0
050776,LIMA,LIMA,SANTIAGO DE SURCO,09:24 a. m.,300,243,86,1
050777,LIMA,LIMA,SANTIAGO DE SURCO,09:09 a. m.,300,255,79,3
050778,LIMA,LIMA,SANTIAGO DE SURCO,12:59 a. m.,300,235,65,2
050781,LIMA,LIMA,SANTIAGO DE SURCO,08:43 a. m.,300,240,87,0
050780,LIMA,LIMA,SANTIAGO DE SURCO,09:21 a. m.,300,229,70,1
050782,LIMA,LIMA,SANTIAGO DE SURCO,08:56 a. m.,300,233,82,1
050779,LIMA,LIMA,SANTIAGO DE SURCO,09:04 a. m.,300,236,74,0
050783,LIMA,LIMA,SANTIAGO DE SURCO,09:03 a. m.,300,222,76,2
050785,LIMA,LIMA,SANTIAGO DE SURCO,09:03 a. m.,300,239,86,0
050784,LIMA,LIMA,SANTIAGO DE SURCO,09:10 a. m.,300,225,51,1
050786,LIMA,LIMA,SANTIAGO DE SURCO,09:00 a. m.,300,243,79,1
050787,LIMA,LIMA,SANTIAGO DE SURCO,09:10 a. m.,300,225,59,3
050791,LIMA,LIMA,SANTIAGO DE SURCO,09:00 a. m.,300,230,72,1
050790,LIMA,LIMA,SANTIAGO DE SURCO,08:50 a. m.,300,248,85,0
050792,LIMA,LIMA,SANTIAGO DE SURCO,10:15 a. m.,300,229,67,2
050789,LIMA,LIMA,SANTIAGO DE SURCO,09:16 a. m.,300,235,94,0
050788,LIMA,LIMA,SANTIAGO DE SURCO,09:11 a. m.,300,234,75,5
050794,LIMA,LIMA,SANTIAGO DE SURCO,09:43 a. m.,300,232,66,1
050793,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,240,85,2
050795,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,242,92,4
050796,LIMA,LIMA,SANTIAGO DE SURCO,08:55 a. m.,300,243,64,1
050802,LIMA,LIMA,SANTIAGO DE SURCO,09:06 a. m.,300,244,69,2
050798,LIMA,LIMA,SANTIAGO DE SURCO,09:30 a. m.,300,242,65,2
050797,LIMA,LIMA,SANTIAGO DE SURCO,09:28 a. m.,300,235,79,2
050799,LIMA,LIMA,SANTIAGO DE SURCO,09:00 a. m.,300,227,58,1
050805,LIMA,LIMA,SANTIAGO DE SURCO,08:00 a. m.,300,256,138,0
050800,LIMA,LIMA,SANTIAGO DE SURCO,09:20 a. m.,300,236,71,2
050806,LIMA,LIMA,SANTIAGO DE SURCO,07:34 a. m.,300,258,153,0
050804,LIMA,LIMA,SANTIAGO DE SURCO,07:30 a. m.,230,206,122,0
050801,LIMA,LIMA,SANTIAGO DE SURCO,09:05 a. m.,300,230,84,1
050807,LIMA,LIMA,SANTIAGO DE SURCO,07:34 a. m.,300,265,133,1
050803,LIMA,LIMA,SANTIAGO DE SURCO,09:23 a. m.,300,234,74,1
050809,LIMA,LIMA,SANTIAGO DE SURCO,09:17 a. m.,300,262,136,0
050808,LIMA,LIMA,SANTIAGO DE SURCO,09:18 a. m.,300,261,127,3
050810,LIMA,LIMA,SANTIAGO DE SURCO,08:24 a. m.,300,261,143,0
050811,LIMA,LIMA,SANTIAGO DE SURCO,10:09 a. m.,300,273,144,0
050812,LIMA,LIMA,SANTIAGO DE SURCO,07:13 a. m.,300,254,157,0
050817,LIMA,LIMA,SANTIAGO DE SURCO,07:15 a. m.,300,260,148,0
050813,LIMA,LIMA,SANTIAGO DE SURCO,08:29 a. m.,300,250,152,1
050819,LIMA,LIMA,SANTIAGO DE SURCO,08:07 a. m.,300,254,141,2
050816,LIMA,LIMA,SANTIAGO DE SURCO,07:42 a. m.,300,267,154,1
050815,LIMA,LIMA,SANTIAGO DE SURCO,08:51 a. m.,300,257,146,2
050821,LIMA,LIMA,SANTIAGO DE SURCO,08:07 a. m.,300,270,153,2
050818,LIMA,LIMA,SANTIAGO DE SURCO,07:46 a. m.,300,251,138,0
050820,LIMA,LIMA,SANTIAGO DE SURCO,07:25 a. m.,300,255,127,1
050822,LIMA,LIMA,SANTIAGO DE SURCO,08:21 a. m.,230,174,88,0
050823,LIMA,LIMA,SANTIAGO DE SURCO,08:44 a. m.,300,258,141,1
050825,LIMA,LIMA,SANTIAGO DE SURCO,08:16 a. m.,300,246,151,1
050824,LIMA,LIMA,SANTIAGO DE SURCO,09:00 a. m.,300,242,133,1
050829,LIMA,LIMA,SANTIAGO DE SURCO,08:36 a. m.,300,256,130,0
050830,LIMA,LIMA,SANTIAGO DE SURCO,08:28 a. m.,300,261,141,1
050826,LIMA,LIMA,SANTIAGO DE SURCO,08:33 a. m.,300,245,157,1
050832,LIMA,LIMA,SANTIAGO DE SURCO,11:58 a. m.,283,226,60,1
050833,LIMA,LIMA,SANTIAGO DE SURCO,10:34 a. m.,300,253,71,3
050828,LIMA,LIMA,SANTIAGO DE SURCO,09:37 a. m.,300,251,152,0
050835,LIMA,LIMA,SANTIAGO DE SURCO,10:59 a. m.,271,263,102,2
050831,LIMA,LIMA,SANTIAGO DE SURCO,08:48 a. m.,300,239,141,0
050834,LIMA,LIMA,SANTIAGO DE SURCO,10:26 a. m.,300,257,67,1
050836,LIMA,LIMA,SANTIAGO DE SURCO,11:34 a. m.,300,289,112,3
050838,LIMA,LIMA,SANTIAGO DE SURCO,10:36 a. m.,300,280,96,0
050841,LIMA,LIMA,SANTIAGO DE SURCO,09:47 a. m.,300,280,165,0
050837,LIMA,LIMA,SANTIAGO DE SURCO,10:56 a. m.,300,293,112,1
050839,LIMA,LIMA,SANTIAGO DE SURCO,09:46 a. m.,242,232,134,0
050844,LIMA,LIMA,SANTIAGO DE SURCO,09:54 a. m.,300,278,174,0
050840,LIMA,LIMA,SANTIAGO DE SURCO,09:15 a. m.,300,281,169,1
050842,LIMA,LIMA,SANTIAGO DE SURCO,08:55 a. m.,300,286,168,0
050845,LIMA,LIMA,SANTIAGO DE SURCO,08:44 a. m.,300,283,157,1
050846,LIMA,LIMA,SANTIAGO DE SURCO,09:41 a. m.,300,289,170,0
050843,LIMA,LIMA,SANTIAGO DE SURCO,09:11 a. m.,300,275,162,0
050847,LIMA,LIMA,SANTIAGO DE SURCO,11:25 a. m.,300,288,158,0
050849,LIMA,LIMA,SANTIAGO DE SURCO,09:40 a. m.,230,193,79,3
050851,LIMA,LIMA,SANTIAGO DE SURCO,07:15 a. m.,300,252,103,1
050853,LIMA,LIMA,SANTIAGO DE SURCO,08:50 a. m.,300,248,91,0
050850,LIMA,LIMA,SANTIAGO DE SURCO,08:52 a. m.,300,249,96,0
050848,LIMA,LIMA,SANTIAGO DE SURCO,09:45 a. m.,300,284,163,0
050852,LIMA,LIMA,SANTIAGO DE SURCO,09:30 a. m.,300,241,113,1
